"","country","year","v2csantimv","v2svstterr","v2svinlaut","v2clrgunev","e_Fiscal_Reliance","e_Civil_War","e_miinterc","v2csanmvch_9","v2clsocgrp","v2pepwrsoc","inflation","inflationm1","inflationm2","inflationm3","inflatavg","debt","debtm1","debtm2","debtm3","debtavg","ctrySize","popDensity","national","trust1","trust2"
"172","Tunisia",2013,0.839474851976429,92.6,1.87923383345401,0.965496109863421,NA,NA,NA,0,2.2179821435818,1.95852438883511,5.798544619,5.138117098,3.544029353,4.416268965,4.366138472,25.661397,25.261471,22.641825,22.471865,23.458387,404.487329838649,70.8970005149331,1.47800829875519,1.7551867219917,1.88630705394191
"173","Turkey",1990,1.29610622709486,94.8333333333333,0.776430527925958,-2.68224364180637,NA,0,0,0.666666666666667,-1.49902376550855,-0.105543784876559,60.31270205,63.27255278,73.66666667,38.84621339,58.59514428,49.424156,41.577123,40.992856,40.943571,41.1711833333333,886.199751749006,70.0618466016138,1.37281553398058,1.8495145631068,NA
"174","Turkey",1996,1.60987018860206,93,1.61934684377101,-2.68224364180637,NA,1,0,0.666666666666667,-1.49902376550855,-0.105543784876559,80.34690278,88.10770257,106.2627286,66.09708259,86.8225045866667,80.624827,73.781102,66.249182,68.604754,69.5450126666667,886.199751749006,77.2100983589517,1.24488725747247,1.92186680650236,NA
"175","Turkey",2001,0.732579443494818,93.8333333333333,1.73011559466118,-0.232527352945901,NA,1,NA,0.666666666666667,-0.0848701054268518,-0.133190029498068,54.40018404,54.91538241,64.8674792,84.6413357,68.1413991033333,112.946286,116.799282,101.784253,96.953866,105.179133666667,886.199751749006,83.4056286787157,1.40252866803881,1.75477800646869,NA
"176","Turkey",2007,0.55822638280808,97.125,1.73011559466118,-0.194068058326184,NA,NA,NA,0.5,0.137778243736753,0.149409676661771,8.75618091,9.597242123,10.13840492,10.58423624,10.106627761,260.028248,211.039511,173.601952,159.621567,181.42101,886.199751749006,90.4295323726986,0.968796433878158,1.92496285289747,1.67459138187221
"177","Turkey",2011,0.38861756257185,97.125,1.73011559466118,-0.301678850583034,NA,NA,NA,0.416666666666667,0.0953774602015302,0.312806557047658,6.471879671,8.566444206,6.250976631,10.44412838,8.42051640566667,305.569781,300.869524,278.82998,290.571653,290.090385666667,886.199751749006,95.3827878331146,0.995015576323988,1.70591900311526,1.61682242990654
"178","Uganda",2001,-0.34980606671008,86.25,1.21103608517427,-1.07013045045017,NA,1,NA,0,0.760587458487322,-0.0911662148576143,1.865125241,3.392021585,5.777368987,0.068804172,3.079398248,3.768225,3.535146,3.537936,3.941897,3.67165966666667,491.477364687327,124.392633001351,1.43013972055888,1.91017964071856,NA
"179","Ukraine",1996,-0.728760651800461,98.8,1.72479429918278,2.11827991164515,NA,0,0,0.2,1.22341764450736,1.33720712857724,80.32550146,376.7461748,891.1877481,4734.914347,2000.9494233,9.538675,8.429952,5.636654,3.855491,5.97403233333333,776.884804845609,88.1284007939933,1.89363215937389,1.49982212735681,NA
"180","Ukraine",2006,-0.423056225118967,96.8571428571429,0.749511887596608,-0.333275825590543,NA,0,NA,0.25,0.502391538963238,0.848345737915672,9.056316591,13.56957649,9.048067861,5.179677819,9.26577405666667,54.264718,35.095346,32.104403,25.860632,31.020127,776.884804845609,80.7576463684065,1.69,1.342,1.981
"181","Ukraine",2011,-0.250726819026551,96.8571428571429,0.897220180333316,0.352774857403453,NA,NA,NA,0,1.06247092793765,0.883217326635276,7.960094513,9.378589479,15.89456869,25.23191095,16.8350230396667,136.907923,124.297079,105.064101,99.354541,109.571907,776.884804845609,78.896119588483,1.75066666666667,1.55666666666667,2.31866666666667
"182","United Kingdom",1998,-0.941494513638472,98.2,2.0188089037682,0.629099255891444,NA,0,0,0,1.71760282003654,0.575917158004332,1.588923992,1.777945905,2.481100989,2.656452094,2.30516632933333,NA,NA,NA,NA,NA,493.568637577389,241.752329186128,NA,1.65416285452882,NA
"183","United Kingdom",2005,-1.13470365796472,98.2307692307692,2.0188089037682,2.09851300828253,NA,0,NA,0.375,1.71760282003654,1.45953303345414,2.049668311,1.344595759,1.362921545,1.256192498,1.32123660066667,NA,NA,NA,NA,NA,493.568637577389,249.663977183483,1.23727185398655,1.64361191162344,NA
"184","Uruguay",1996,-2.03089012458834,98.0909090909091,1.66603144660211,1.80895716404299,NA,0,0,0,1.1056890570799,2.83495572142636,28.3420486,42.2483198,44.73604215,54.10079244,47.0283847966667,NA,NA,NA,NA,NA,419.785659593083,18.558079076677,1.267,1.714,NA
"185","Uruguay",2006,-2.03089012458834,98.0909090909091,1.66603144660211,0.871542905968997,NA,0,NA,0,1.38574384744827,2.83495572142636,6.398903436,4.69927739,9.157605075,19.37973017,11.0788708783333,NA,NA,NA,NA,NA,419.785659593083,19.0323563021369,1.195,1.214,2.02
"186","Uruguay",2011,-2.03089012458834,98.0909090909091,1.66603144660211,2.04709480191116,NA,NA,NA,0,1.38574384744827,2.83495572142636,8.093775202,6.676386868,7.099167396,7.860951729,7.21216866433333,NA,NA,NA,NA,NA,419.785659593083,19.3442120900469,1.52,1.533,1.864
"187","Uzbekistan",2011,-1.33511540416177,98,2.0746253736941,-1.162362767606,NA,NA,NA,0.111111111111111,0.242892914702315,-0.637683964590177,NA,NA,NA,NA,NA,8.299751,7.801789,7.02754,5.070474,6.63326766666667,668.879660327626,68.9689703808181,1.08066666666667,1.80933333333333,1.70866666666667
"188","Zambia",2007,-1.07880302266927,97.5,1.57444483697156,0.758078108916676,NA,NA,NA,0.222222222222222,0.992069719182726,0.678867681542356,10.6573496,9.019572472,18.3244397,17.96778911,15.1039337606667,2.857153,2.375621,5.460805,7.540235,5.12555366666667,867.530979273939,17.1188393709897,1.41533333333333,1.674,1.83933333333333
"189","Zimbabwe",2001,-0.413820161534929,99.8888888888889,1.45184416797297,0.898450319923005,NA,0,NA,0,0.0337404685227725,0.177464421755577,76.70726541,55.86645207,58.51967185,31.81959296,48.73523896,3.654758,3.84258,4.337205,4.598543,4.25944266666667,625.107990670412,31.9663047692904,1.33832335329341,1.83632734530938,NA
"190","Zimbabwe",2012,-0.784903850438585,99.8888888888889,1.45184416797297,0.898450319923005,NA,NA,NA,0.0909090909090909,0.127145750877038,0.177464421755577,3.922235339,3.277509412,3.034478884,NA,3.155994148,8.659011,7.313851,6.607289,6.002724,6.641288,625.107990670412,38.027209512731,1.272,1.928,1.98066666666667
